trip_id,train_number,route_name,headsign,direction_id,service_id,service_date,stop_sequence,stop_name,stop_gtfs_id,stop_code,platform,scheduled_arrival,scheduled_departure,realtime_arrival,realtime_departure,arrival_delay,departure_delay,realtime_state,scheduled_arrival_time,scheduled_departure_time,realtime_arrival_time,realtime_departure_time,collection_timestamp,data_source,collector_version,stop_lat,stop_lon,weather_temp,weather_feels_like,weather_temp_min,weather_temp_max,weather_pressure,weather_humidity,weather_wind_speed,weather_precipitation
1:28937518,19703 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,16,Aszófő,1:005504424_0,,,60420,60480,60420,60480,0,0,SCHEDULED,16:47:00,16:48:00,16:47:00,16:48:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.925556,17.8325,0.48,-1.63,0.48,0.48,1013,90,1.79,0.14
1:28937518,19703 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,17,Balatonfüred,1:005504416_0,,,60900,61680,60900,61680,0,0,SCHEDULED,16:55:00,17:08:00,16:55:00,17:08:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.955833,17.883056,0.38,-1.74,0.38,0.38,1013,90,1.79,0.14
1:28937518,19703 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,18,Balatonalmádi,1:005504366_0,,,62400,62460,62400,62460,0,0,SCHEDULED,17:20:00,17:21:00,17:20:00,17:21:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,47.028333,18.015,0.5,-2.13,0.5,0.5,1013,100,2.22,0.12
1:28937518,19703 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,19,Székesfehérvár,1:005503269_0,,,65160,65220,65160,65220,0,0,SCHEDULED,18:06:00,18:07:00,18:06:00,18:07:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,47.183611,18.424722,0.21,-2.17,0.21,0.21,1013,96,1.97,0.0
1:28937518,19703 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,20,Budapest-Kelenföld,1:005501024_0,,,67560,67620,67560,67620,0,0,SCHEDULED,18:46:00,18:47:00,18:46:00,18:47:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,47.464444,19.02,0.87,0.87,0.4,2.08,1013,92,1.03,0.0
1:28937518,19703 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,21,Budapest-Déli,1:005501016_0,,,68040,68040,68040,68040,0,0,SCHEDULED,18:54:00,18:54:00,18:54:00,18:54:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,47.498889,19.025,0.84,0.84,0.29,1.98,1013,92,1.03,0.0
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,0,Budapest-Déli,1:005501016_0,,,61500,61500,61500,61500,0,0,SCHEDULED,17:05:00,17:05:00,17:05:00,17:05:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,47.498889,19.025,0.84,0.84,0.29,1.98,1013,92,1.03,0.0
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,1,Budapest-Kelenföld,1:005501024_0,,,61860,61920,61860,61920,0,0,SCHEDULED,17:11:00,17:12:00,17:11:00,17:12:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,47.464444,19.02,0.87,0.87,0.4,2.08,1013,92,1.03,0.0
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,2,Székesfehérvár,1:005503269_0,,,64200,64260,64200,64260,0,0,SCHEDULED,17:50:00,17:51:00,17:50:00,17:51:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,47.183611,18.424722,0.21,-2.17,0.21,0.21,1013,96,1.97,0.0
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,3,Balatonalmádi,1:005504366_0,,,66960,67020,66960,67020,0,0,SCHEDULED,18:36:00,18:37:00,18:36:00,18:37:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,47.028333,18.015,0.5,-2.13,0.5,0.5,1013,100,2.22,0.12
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,4,Balatonfüred,1:005504416_0,,,67860,68520,67860,68520,0,0,SCHEDULED,18:51:00,19:02:00,18:51:00,19:02:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.955833,17.883056,0.38,-1.74,0.38,0.38,1013,90,1.79,0.14
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,5,Aszófő,1:005504424_0,,,68820,68880,68820,68880,0,0,SCHEDULED,19:07:00,19:08:00,19:07:00,19:08:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.925556,17.8325,0.48,-1.63,0.48,0.48,1013,90,1.79,0.14
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,6,Örvényes,1:005504432_0,,,69000,69060,69000,69060,0,0,SCHEDULED,19:10:00,19:11:00,19:10:00,19:11:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.9125,17.818056,0.5,-1.6,0.5,0.5,1013,90,1.79,0.14
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,7,Balatonudvari,1:005504440_0,,,69180,69240,69180,69240,0,0,SCHEDULED,19:13:00,19:14:00,19:13:00,19:14:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.904722,17.808056,0.53,-1.57,0.53,0.53,1013,90,1.79,0.14
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,8,Fövenyes,1:005504457_0,,,69360,69420,69360,69420,0,0,SCHEDULED,19:16:00,19:17:00,19:16:00,19:17:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.893611,17.789444,0.55,-1.55,0.55,0.55,1013,90,1.79,0.14
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,9,Balatonakali-Dörgicse,1:005504465_0,,,69660,69720,69660,69720,0,0,SCHEDULED,19:21:00,19:22:00,19:21:00,19:22:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.88,17.747778,0.54,-2.41,0.54,0.54,1013,90,2.53,0.14
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,10,Zánka-Erzsébettábor,1:005504309_0,,,69900,69960,69900,69960,0,0,SCHEDULED,19:25:00,19:26:00,19:25:00,19:26:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.8775,17.709167,0.46,-2.54,0.46,0.46,1013,90,2.56,0.13
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,11,Zánka-Köveskál,1:005504473_0,,,70260,70440,70260,70440,0,0,SCHEDULED,19:31:00,19:34:00,19:31:00,19:34:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.872778,17.687778,0.53,-2.38,0.53,0.53,1013,90,2.49,0.12
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,12,Balatonszepezd,1:005504481_0,,,70620,70680,70620,70680,0,0,SCHEDULED,19:37:00,19:38:00,19:37:00,19:38:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.851111,17.663056,0.53,-2.55,0.53,0.53,1013,90,2.66,0.12
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,13,Révfülöp,1:005504507_0,,,70920,70980,70920,70980,0,0,SCHEDULED,19:42:00,19:43:00,19:42:00,19:43:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.829167,17.632222,0.51,-2.52,0.51,0.51,1013,96,2.6,0.11
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,14,Balatonrendes,1:005504515_0,,,71280,71340,71280,71340,0,0,SCHEDULED,19:48:00,19:49:00,19:48:00,19:49:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.824722,17.582778,0.51,-2.5,0.51,0.51,1013,96,2.58,0.0
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,15,Ábrahámhegy,1:005504523_0,,,71460,71520,71460,71520,0,0,SCHEDULED,19:51:00,19:52:00,19:51:00,19:52:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.815,17.572222,0.48,-2.53,0.48,0.48,1013,96,2.58,0.0
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,16,Badacsonytomaj,1:005504549_0,,,71880,72060,71880,72060,0,0,SCHEDULED,19:58:00,20:01:00,19:58:00,20:01:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.804722,17.518056,0.54,-2.37,0.54,0.54,1013,96,2.49,0.0
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,17,Badacsony,1:005504556_0,,,72240,72300,72240,72300,0,0,SCHEDULED,20:04:00,20:05:00,20:04:00,20:05:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.788611,17.506389,1.11,-1.79,1.11,1.11,1013,95,2.58,0.0
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,18,Badacsonylábdihegy,1:005504564_0,,,72480,72540,72480,72540,0,0,SCHEDULED,20:08:00,20:09:00,20:08:00,20:09:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.793889,17.470833,1.08,-1.82,1.08,1.08,1013,95,2.58,0.0
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,19,Badacsonytördemic-Szigliget,1:005504572_0,,,72660,72720,72660,72720,0,0,SCHEDULED,20:11:00,20:12:00,20:11:00,20:12:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.809722,17.469167,1.03,-1.7,1.03,1.03,1013,96,2.4,0.0
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,20,Nemesgulács-Kisapáti,1:005504580_0,,,72900,72960,72900,72960,0,0,SCHEDULED,20:15:00,20:16:00,20:15:00,20:16:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.836944,17.476389,1.07,-1.43,1.07,1.07,1013,96,2.19,0.0
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,21,Tapolca,1:005504598_0,,,73440,73500,73440,73500,0,0,SCHEDULED,20:24:00,20:25:00,20:24:00,20:25:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.877778,17.428611,0.99,-0.93,0.99,0.99,1013,98,1.71,0.11
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,22,Boba,1:005504093_0,,,76140,76140,76140,76140,0,0,SCHEDULED,21:09:00,21:09:00,21:09:00,21:09:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,47.183333,17.191389,0.91,-2,0.91,0.91,1013,99,2.56,0.0
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,23,Celldömölk,1:005502170_0,,,76680,76800,76680,76800,0,0,SCHEDULED,21:18:00,21:20:00,21:18:00,21:20:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,47.261389,17.151944,0.07,-3.03,0.07,0.07,1013,99,2.59,0.0
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,24,Sárvár,1:005502212_0,,,77760,77820,77760,77820,0,0,SCHEDULED,21:36:00,21:37:00,21:36:00,21:37:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,47.259167,16.928889,0.22,-2.74,0.22,0.22,1013,97,2.48,0.0
1:28937619,19796 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Szombathely,,1:2007,2026-02-01,25,Szombathely,1:004302246_0,,,78960,78960,78960,78960,0,0,SCHEDULED,21:56:00,21:56:00,21:56:00,21:56:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,47.237778,16.6325,-1.07,-4.46,-1.07,-1.07,1013,95,2.66,0.0
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,0,Szombathely,1:004302246_0,,,36120,36120,36120,36120,0,0,SCHEDULED,10:02:00,10:02:00,10:02:00,10:02:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,47.237778,16.6325,-1.07,-4.46,-1.07,-1.07,1013,95,2.66,0.0
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,1,Sárvár,1:005502212_0,,,37200,37260,37200,37260,0,0,SCHEDULED,10:20:00,10:21:00,10:20:00,10:21:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,47.259167,16.928889,0.22,-2.74,0.22,0.22,1013,97,2.48,0.0
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,2,Celldömölk,1:005502170_0,,,38220,38460,38220,38460,0,0,SCHEDULED,10:37:00,10:41:00,10:37:00,10:41:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,47.261389,17.151944,0.07,-3.03,0.07,0.07,1013,99,2.59,0.0
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,3,Boba,1:005504093_0,,,39000,39060,39000,39060,0,0,SCHEDULED,10:50:00,10:51:00,10:50:00,10:51:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,47.183333,17.191389,0.91,-2,0.91,0.91,1013,99,2.56,0.0
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,4,Tapolca,1:005504598_0,,,41820,41880,41820,41880,0,0,SCHEDULED,11:37:00,11:38:00,11:37:00,11:38:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.877778,17.428611,0.99,-0.93,0.99,0.99,1013,98,1.71,0.11
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,5,Nemesgulács-Kisapáti,1:005504580_0,,,42240,42300,42240,42300,0,0,SCHEDULED,11:44:00,11:45:00,11:44:00,11:45:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.836944,17.476389,1.07,-1.43,1.07,1.07,1013,96,2.19,0.0
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,6,Badacsonytördemic-Szigliget,1:005504572_0,,,42480,42540,42480,42540,0,0,SCHEDULED,11:48:00,11:49:00,11:48:00,11:49:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.809722,17.469167,1.03,-1.7,1.03,1.03,1013,96,2.4,0.0
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,7,Badacsonylábdihegy,1:005504564_0,,,42660,42720,42660,42720,0,0,SCHEDULED,11:51:00,11:52:00,11:51:00,11:52:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.793889,17.470833,1.08,-1.82,1.08,1.08,1013,95,2.58,0.0
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,8,Badacsony,1:005504556_0,,,42960,43020,42960,43020,0,0,SCHEDULED,11:56:00,11:57:00,11:56:00,11:57:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.788611,17.506389,1.11,-1.79,1.11,1.11,1013,95,2.58,0.0
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,9,Badacsonytomaj,1:005504549_0,,,43200,43260,43200,43260,0,0,SCHEDULED,12:00:00,12:01:00,12:00:00,12:01:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.804722,17.518056,0.54,-2.37,0.54,0.54,1013,96,2.49,0.0
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,10,Ábrahámhegy,1:005504523_0,,,43560,43620,43560,43620,0,0,SCHEDULED,12:06:00,12:07:00,12:06:00,12:07:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.815,17.572222,0.48,-2.53,0.48,0.48,1013,96,2.58,0.0
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,11,Balatonrendes,1:005504515_0,,,43740,43800,43740,43800,0,0,SCHEDULED,12:09:00,12:10:00,12:09:00,12:10:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.824722,17.582778,0.51,-2.5,0.51,0.51,1013,96,2.58,0.0
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,12,Révfülöp,1:005504507_0,,,44100,44160,44100,44160,0,0,SCHEDULED,12:15:00,12:16:00,12:15:00,12:16:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.829167,17.632222,0.51,-2.52,0.51,0.51,1013,96,2.6,0.11
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,13,Balatonszepezd,1:005504481_0,,,44400,44460,44400,44460,0,0,SCHEDULED,12:20:00,12:21:00,12:20:00,12:21:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.851111,17.663056,0.53,-2.55,0.53,0.53,1013,90,2.66,0.12
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,14,Zánka-Köveskál,1:005504473_0,,,44700,44760,44700,44760,0,0,SCHEDULED,12:25:00,12:26:00,12:25:00,12:26:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.872778,17.687778,0.53,-2.38,0.53,0.53,1013,90,2.49,0.12
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,15,Zánka-Erzsébettábor,1:005504309_0,,,44880,44940,44880,44940,0,0,SCHEDULED,12:28:00,12:29:00,12:28:00,12:29:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.8775,17.709167,0.46,-2.54,0.46,0.46,1013,90,2.56,0.13
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,16,Balatonakali-Dörgicse,1:005504465_0,,,45180,45240,45180,45240,0,0,SCHEDULED,12:33:00,12:34:00,12:33:00,12:34:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.88,17.747778,0.54,-2.41,0.54,0.54,1013,90,2.53,0.14
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,17,Fövenyes,1:005504457_0,,,45480,45540,45480,45540,0,0,SCHEDULED,12:38:00,12:39:00,12:38:00,12:39:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.893611,17.789444,0.55,-1.55,0.55,0.55,1013,90,1.79,0.14
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,18,Balatonudvari,1:005504440_0,,,45660,45720,45660,45720,0,0,SCHEDULED,12:41:00,12:42:00,12:41:00,12:42:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.904722,17.808056,0.53,-1.57,0.53,0.53,1013,90,1.79,0.14
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,19,Örvényes,1:005504432_0,,,45840,45900,45840,45900,0,0,SCHEDULED,12:44:00,12:45:00,12:44:00,12:45:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.9125,17.818056,0.5,-1.6,0.5,0.5,1013,90,1.79,0.14
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,20,Aszófő,1:005504424_0,,,46020,46080,46020,46080,0,0,SCHEDULED,12:47:00,12:48:00,12:47:00,12:48:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.925556,17.8325,0.48,-1.63,0.48,0.48,1013,90,1.79,0.14
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,21,Balatonfüred,1:005504416_0,,,46500,47280,46500,47280,0,0,SCHEDULED,12:55:00,13:08:00,12:55:00,13:08:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.955833,17.883056,0.38,-1.74,0.38,0.38,1013,90,1.79,0.14
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,22,Balatonalmádi,1:005504366_0,,,48000,48060,48000,48060,0,0,SCHEDULED,13:20:00,13:21:00,13:20:00,13:21:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,47.028333,18.015,0.5,-2.13,0.5,0.5,1013,100,2.22,0.12
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,23,Székesfehérvár,1:005503269_0,,,50760,50820,50760,50820,0,0,SCHEDULED,14:06:00,14:07:00,14:06:00,14:07:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,47.183611,18.424722,0.21,-2.17,0.21,0.21,1013,96,1.97,0.0
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,24,Budapest-Kelenföld,1:005501024_0,,,53160,53220,53160,53220,0,0,SCHEDULED,14:46:00,14:47:00,14:46:00,14:47:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,47.464444,19.02,0.87,0.87,0.4,2.08,1013,92,1.03,0.0
1:28937621,19705 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2010,2026-02-01,25,Budapest-Déli,1:005501016_0,,,53640,53640,53640,53640,0,0,SCHEDULED,14:54:00,14:54:00,14:54:00,14:54:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,47.498889,19.025,0.84,0.84,0.29,1.98,1013,92,1.03,0.0
1:28971394,19793 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,0,Tapolca,1:005504598_0,,,63480,63480,63480,63480,0,0,SCHEDULED,17:38:00,17:38:00,17:38:00,17:38:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.877778,17.428611,0.99,-0.93,0.99,0.99,1013,98,1.71,0.11
1:28971394,19793 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,1,Nemesgulács-Kisapáti,1:005504580_0,,,63840,63900,63840,63900,0,0,SCHEDULED,17:44:00,17:45:00,17:44:00,17:45:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.836944,17.476389,1.07,-1.43,1.07,1.07,1013,96,2.19,0.0
1:28971394,19793 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,2,Badacsonytördemic-Szigliget,1:005504572_0,,,64080,64140,64080,64140,0,0,SCHEDULED,17:48:00,17:49:00,17:48:00,17:49:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.809722,17.469167,1.03,-1.7,1.03,1.03,1013,96,2.4,0.0
1:28971394,19793 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,3,Badacsonylábdihegy,1:005504564_0,,,64260,64320,64260,64320,0,0,SCHEDULED,17:51:00,17:52:00,17:51:00,17:52:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.793889,17.470833,1.08,-1.82,1.08,1.08,1013,95,2.58,0.0
1:28971394,19793 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,4,Badacsony,1:005504556_0,,,64560,64620,64560,64620,0,0,SCHEDULED,17:56:00,17:57:00,17:56:00,17:57:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.788611,17.506389,1.11,-1.79,1.11,1.11,1013,95,2.58,0.0
1:28971394,19793 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,5,Badacsonytomaj,1:005504549_0,,,64800,64860,64800,64860,0,0,SCHEDULED,18:00:00,18:01:00,18:00:00,18:01:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.804722,17.518056,0.54,-2.37,0.54,0.54,1013,96,2.49,0.0
1:28971394,19793 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,6,Ábrahámhegy,1:005504523_0,,,65160,65220,65160,65220,0,0,SCHEDULED,18:06:00,18:07:00,18:06:00,18:07:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.815,17.572222,0.48,-2.53,0.48,0.48,1013,96,2.58,0.0
1:28971394,19793 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,7,Balatonrendes,1:005504515_0,,,65340,65400,65340,65400,0,0,SCHEDULED,18:09:00,18:10:00,18:09:00,18:10:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.824722,17.582778,0.51,-2.5,0.51,0.51,1013,96,2.58,0.0
1:28971394,19793 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,8,Révfülöp,1:005504507_0,,,65700,65760,65700,65760,0,0,SCHEDULED,18:15:00,18:16:00,18:15:00,18:16:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.829167,17.632222,0.51,-2.52,0.51,0.51,1013,96,2.6,0.11
1:28971394,19793 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,9,Balatonszepezd,1:005504481_0,,,66000,66060,66000,66060,0,0,SCHEDULED,18:20:00,18:21:00,18:20:00,18:21:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.851111,17.663056,0.53,-2.55,0.53,0.53,1013,90,2.66,0.12
1:28971394,19793 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,10,Zánka-Köveskál,1:005504473_0,,,66300,66360,66300,66360,0,0,SCHEDULED,18:25:00,18:26:00,18:25:00,18:26:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.872778,17.687778,0.53,-2.38,0.53,0.53,1013,90,2.49,0.12
1:28971394,19793 KÉK HULLÁM InterCity,IC KÉK HULLÁM,Budapest-Déli,,1:2012,2026-02-01,11,Zánka-Erzsébettábor,1:005504309_0,,,66480,66540,66480,66540,0,0,SCHEDULED,18:28:00,18:29:00,18:28:00,18:29:00,2026-02-01 17:41:18.778625,mav_graphql_api,1.0,46.8775,17.709167,0.46,-2.54,0.46,0.46,1013,90,2.56,0.13
